L7_2744	309.9579242636746	287.2580757293404
L7_2835	316.9705469845722	290.9019413834124
L7_2836	310.30855539971947	295.1531179798297
L7_2929	317.3211781206171	298.7969836339017
L7_2930	310.6591865357644	303.04816023031896
L7_3025	317.67180925666196	306.69202588439094
L7_3026	311.00981767180923	310.9432024808082
L7_3122	324.6844319775596	310.3358915384629
L7_3123	318.02244039270687	314.5870681348802
L7_3124	311.36044880785414	318.8382447312975
L7_3221	325.03506311360445	318.23093378895214
L7_3222	318.3730715287517	322.4821103853695
L7_3223	311.711079943899	326.73328698178676
L7_3321	325.38569424964936	326.1259760394414
L7_3322	318.72370266479663	330.37715263585875
L7_3323	312.0617110799439	334.62832923227603
L7_3422	332.398316970547	329.7698416935134
L7_3423	325.7363253856942	334.02101828993074
L7_3424	319.0743338008415	338.272194886348
L7_3425	312.41234221598876	342.5233714827653
L7_3525	332.74894810659185	337.66488394400267
L7_3526	326.0869565217391	341.91606054042
L7_3527	319.4249649368864	346.1672371368373
L7_3528	312.76297335203367	350.41841373325457
L7_3630	333.09957924263676	345.55992619449194
L7_3631	326.437587657784	349.8111027909093
L7_3632	319.77559607293125	354.06227938732656
L7_3633	313.1136044880785	358.31345598374384
L7_3736	333.4502103786816	353.4549684449812
L7_3737	326.7882187938289	357.70614504139854
L7_3738	320.12622720897616	361.9573216378158
L7_3739	313.46423562412343	366.2084982342331
L7_3844	333.80084151472647	361.3500106954705
L7_3845	327.13884992987374	365.6011872918878
L7_3846	320.476858345021	369.8523638883051
L7_3953	334.1514726507714	369.24505294595974
L7_3954	327.48948106591865	373.4962295423771
L7_3955	320.8274894810659	377.74740613879436
L7_4060	361.1500701262272	360.13538881077983
L7_4061	354.4880785413745	364.3865654071971
L7_4064	334.50210378681624	377.140095196449
L7_4065	327.8401122019635	381.39127179286635
L7_4066	321.1781206171108	385.64244838928363
L7_4172	361.50070126227206	368.0304310612691
L7_4173	354.83870967741933	372.28160765768644
L7_4176	334.85273492286115	385.03513744693834
L7_4177	328.1907433380084	389.2863140433556
L7_4178	321.5287517531557	393.5374906397729
L7_4286	361.85133239831697	375.92547331175837
L7_4287	355.18934081346424	380.1766499081757
L7_4290	335.203366058906	392.9301796974276
L7_4291	328.54137447405327	397.1813562938449
L7_4292	321.87938288920054	401.43253289026217
L7_4401	362.2019635343618	383.82051556224764
L7_4402	355.5399719495091	388.071692158665
L7_4403	348.87798036465637	392.32286875508225
L7_4405	335.5539971949509	400.8252219479169
L7_4406	328.8920056100982	405.07639854433415
L7_4518	362.55259467040673	391.7155578127369
L7_4519	355.890603085554	395.96673440915424
L7_4520	349.2286115007013	400.2179110055715
L7_4522	335.90462833099576	408.72026419840614
L7_4523	329.24263674614303	412.9714407948234
L7_4636	362.9032258064516	399.6106000632262
L7_4637	356.24123422159886	403.8617766596435
L7_4638	349.57924263674613	408.1129532560608
L7_4639	342.9172510518934	412.3641298524781
L7_4640	336.2552594670407	416.6153064488954
L7_4641	329.59326788218794	420.8664830453127
L7_4755	363.2538569424965	407.50564231371544
L7_4756	356.59186535764377	411.7568189101328
L7_4757	349.92987377279104	416.00799550655006
L7_4758	343.26788218793826	420.25917210296734
L7_4759	336.6058906030855	424.5103486993847
L7_4760	329.9438990182328	428.76152529580196
L7_4877	356.9424964936886	419.65186116062205
L7_4878	350.2805049088359	423.90303775703933
L7_4879	343.61851332398317	428.1542143534566
L7_4880	336.95652173913044	432.40539094987395
L7_4881	330.2945301542777	436.6565675462912
