L7_6303	427.4193548387097	463.985559951831
L7_6304	420.7573632538569	468.2367365482483
L7_6441	434.4319775596073	467.629425605903
L7_6442	427.76998597475455	471.8806022023203
L7_6443	421.1079943899018	476.13177879873757
L7_6581	441.4446002805049	471.27329125997494
L7_6582	434.7826086956522	475.5244678563923
L7_6583	428.1206171107994	479.77564445280956
L7_6584	421.4586255259467	484.02682104922684
L7_6723	441.79523141654977	479.16833351046427
L7_6724	435.13323983169704	483.41951010688155
L7_6725	428.4712482468443	487.6706867032988
L7_6726	421.8092566619916	491.92186329971616
L7_6866	448.8078541374474	482.8121991645362
L7_6867	442.1458625525947	487.06337576095353
L7_6868	435.48387096774195	491.3145523573708
L7_6869	428.82187938288916	495.5657289537881
L7_6870	422.15988779803644	499.81690555020543
L7_7011	449.15848527349226	490.70724141502546
L7_7012	442.49649368863953	494.9584180114428
L7_7013	435.8345021037868	499.2095946078601
L7_7014	429.1725105189341	503.46077120427736
L7_7015	422.51051893408135	507.7119478006947
L7_7158	449.50911640953717	498.60228366551473
L7_7159	442.84712482468444	502.85346026193207
L7_7160	436.18513323983166	507.10463685834935
L7_7161	429.52314165497893	511.35581345476663
L7_7306	449.859747545582	506.497325916004
L7_7307	443.1977559607293	510.74850251242134
L7_7308	436.53576437587657	514.9996791088387
L7_7309	429.87377279102384	519.250855705256
L7_7456	450.21037868162693	514.3923681664933
L7_7457	443.5483870967742	518.6435447629106
L7_7458	436.8863955119214	522.894721359328
L7_7459	430.2244039270687	527.1458979557452
L7_7607	450.5610098176718	522.2874104169825
L7_7608	443.89901823281906	526.5385870133998
L7_7609	437.23702664796633	530.7897636098172
L7_7610	430.5750350631136	535.0409402062345
L7_7760	450.9116409537167	530.1824526674718
L7_7761	444.24964936886397	534.4336292638891
L7_7762	437.5876577840112	538.6848058603065
L7_7763	430.92566619915846	542.9359824567238
L7_7914	451.26227208976155	538.0774949179611
L7_7915	444.6002805049088	542.3286715143784
L7_7916	437.9382889200561	546.5798481107958
L7_7917	431.27629733520337	550.831024707213
L7_8071	451.61290322580646	545.9725371684503
L7_8072	444.9509116409537	550.2237137648676
L7_8073	438.28892005610095	554.474890361285
L7_8074	431.6269284712482	558.7260669577023
L7_8229	451.9635343618513	553.8675794189396
L7_8230	445.3015427769986	558.1187560153569
L7_8231	438.63955119214586	562.3699326117743
L7_8232	431.97755960729313	566.6211092081916
L7_8387	458.97615708274895	557.5114450730116
L7_8388	452.3141654978962	561.7626216694289
L7_8389	445.65217391304344	566.0137982658463
L7_8390	438.9901823281907	570.2649748622636
L7_8548	459.3267882187938	565.4064873235009
L7_8549	452.6647966339411	569.6576639199181
L7_8550	446.00280504908835	573.9088405163355
L7_8551	439.3408134642356	578.1600171127528
L7_8710	459.6774193548387	573.3015295739901
L7_8711	453.015427769986	577.5527061704074
L7_8712	446.3534361851332	581.8038827668248
L7_8713	439.6914446002805	586.0550593632421
L7_8874	460.0280504908836	581.1965718244794
L7_8875	453.36605890603084	585.4477484208967
L7_8876	446.7040673211781	589.6989250173141
L7_8877	440.0420757363254	593.9501016137314
L7_9039	460.3786816269285	589.0916140749687
L7_9040	453.7166900420757	593.342790671386
L7_9041	447.05469845722297	597.5939672678034
L7_9042	440.39270687237024	601.8451438642206
L7_9206	460.72931276297334	596.986656325458
L7_9207	454.0673211781206	601.2378329218752
L7_9208	447.4053295932679	605.4890095182926
L7_9374	461.07994389901825	604.8816985759472
L7_9375	454.41795231416546	609.1328751723645
L7_9376	447.75596072931273	613.3840517687819
L7_9544	461.4305750350631	612.7767408264365
L7_9545	454.7685834502104	617.0279174228539
L7_9546	448.10659186535764	621.2790940192712
L7_9715	461.78120617110795	620.6717830769257
L7_9716	455.1192145862552	624.9229596733431
L7_9717	448.4572230014025	629.1741362697604
L7_9888	462.13183730715286	628.566825327415
L7_9889	455.46984572230014	632.8180019238324
L7_10062	462.4824684431977	636.4618675779043
L7_10063	455.820476858345	640.7130441743217
L7_10238	462.8330995792426	644.3569098283936
