L7_4634	376.22720897615704	391.1082468703916
L7_4635	369.5652173913043	395.3594234668089
L7_4753	376.57784011220195	399.0032891208809
L7_4754	369.9158485273492	403.25446571729816
L7_4873	383.5904628330996	402.6471547749528
L7_4874	376.9284712482468	406.89833137137015
L7_4875	370.2664796633941	411.14950796778743
L7_4995	383.94109396914445	410.54219702544214
L7_4996	377.2791023842917	414.7933736218594
L7_4997	370.617110799439	419.0445502182767
L7_5118	390.9537166900421	414.18606267951407
L7_5119	384.29172510518936	418.4372392759314
L7_5120	377.6297335203366	422.6884158723487
L7_5121	370.96774193548384	426.93959246876597
L7_5245	384.6423562412342	426.3322815264207
L7_5246	377.9803646563815	430.58345812283795
L7_5247	371.31837307152875	434.83463471925523
L7_5373	384.99298737727906	434.22732377690994
L7_5374	378.33099579242634	438.4785003733272
L7_5375	371.6690042075736	442.7296769697445
L7_5503	378.68162692847125	446.3735426238165
L7_5504	372.0196353436185	450.62471922023377
L7_5505	365.3576437587658	454.8758958166511
L7_5634	379.0322580645161	454.26858487430576
L7_5635	372.37026647966337	458.51976147072304
L7_5766	379.382889200561	462.163627124795
L7_5767	372.7208976157083	466.41480372121237
L7_5900	379.73352033660586	470.0586693752843
L7_5901	373.07152875175314	474.30984597170163
L7_6033	393.40813464235623	469.451358432939
L7_6034	386.7461430575035	473.7025350293563
L7_6035	380.0841514726508	477.95371162577356
L7_6036	373.42215988779805	482.2048882221909
L7_6170	393.7587657784011	477.34640068342827
L7_6171	387.09677419354836	481.59757727984555
L7_6172	380.4347826086956	485.84875387626283
L7_6173	373.7727910238429	490.09993047268017
L7_6307	400.7713884992987	480.9902663375002
L7_6308	394.109396914446	485.24144293391754
L7_6309	387.44740532959327	489.4926195303348
L7_6310	380.78541374474054	493.7437961267521
L7_6311	374.1234221598878	497.99497272316944
L7_6446	401.12201963534363	488.88530858798947
L7_6447	394.46002805049085	493.1364851844068
L7_6448	387.7980364656381	497.3876617808241
L7_6449	381.1360448807854	501.63883837724137
L7_6450	374.47405329593266	505.8900149736587
L7_6587	401.4726507713885	496.78035083847874
L7_6588	394.81065918653576	501.0315274348961
L7_6589	388.14866760168303	505.28270403131336
L7_6590	381.4866760168303	509.53388062773064
L7_6591	374.8246844319776	513.785057224148
L7_6729	401.82328190743334	504.67539308896806
L7_6730	395.1612903225806	508.92656968538535
L7_6731	388.4992987377279	513.1777462818027
